Product_ID,Material_Name,Package_Size,CAS_Number,New CAS,Price_THB_total,Price_THB/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%,Supplier,Product_URL
32430,2,1 g,63012-97-5,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32430-2-methyl-3-methylthio-furan-fema-3949-.html
3314,Ethyl Hexanoate,1 g,123-66-0,,42.47,42.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3314-ethyl-hexanoate-ethyl-caproate-fema-2439.html
32495,Ethyl Thiopropionate,1 g,2432-42-0,,1525.75,1525.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32495-ethyl-thiopropionate.html
32432,Difurfuryl Sulfide,1 g,13678-67-6,,328.75,328.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32432-difurfuryl-sulfide-fema-3238-.html
3315,Isoamyl Alcohol,1 g,123-51-3,,47.96,47.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3315-isoamyl-alcohol.html
32500,3‑Methylthio Propyl Acetate,1 g,16630-55-0,,1027.00,1027.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32500-3-methylthio-propyl-acetate-fema-3883.html
32480,Ethyl 2,1 g,19788-49-9,,827.50,827.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32480-ethyl-2-mercaptopropionate-ethyl-2-sulfanylpropanoate-fema-3279.html
3316,Propionaldehyde,1 g,123-38-6,,42.47,42.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3316-propionaldehyde-fema-2923.html
32503,Methyl Thioacetate,1 g,1534-08-3,,927.25,927.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32503-methyl-thioacetate-fema-3876.html
32469,Furfuryl thiopropionate (FEMA 3347),1 g,59020-85-8,,448.45,448.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32469-furfuryl-thiopropionate-fema-3347.html
3317,Diethyl Succinate,1 g,123-25-1,,46.46,46.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3317-diethyl-succinate-fema-2377.html
32400,2,1 g,65530-53-2,,528.25,528.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32400-2-methyl-35-6-furfurylthio-pyrazine-fema-3189.html
3467,"2,4‑Nonadienal",1 g,6750-03-4,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/3467-24-nonadienal-fema-3212.html
3318,Benzyl Propionate,5 g,122-63-4,,40.77,8.1540,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3318-benzyl-propionate-fema-2150.html
32468,S‑Furfuryl thioformate (FEMA 3158),1 g,59020-90-5,,1426.00,1426.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32468-s-furfuryl-thioformate-fema-3158.html
3319,Prenyl Acetate,1 g,1191-16-8,,57.29,57.2900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3319-prenyl-acetate.html
33648,Ethyl (E)‑2‑Hexenoate,1 g,27829-72-7,,467.40,467.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/33648-ethyl-e-2-hexenoate.html
32510,5(6),1 g,4437-51-8,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32510--56-decenoic-acid-fema-3742.html
32450,N,1 g,1438-94-4,,1565.65,1565.6500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32450-n-furfuryl-pyrrole-fema-3284.html
3320,2‑methyl Butyric Acid,1 g,116-53-0,,46.76,46.7600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3320-2-methyl-butyric-acid-fema-2695.html
33695,Hexyl 2‑methylbutanoate (FEMA‑3499),1 g,10032-15-2,,74.89,74.8900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/33695-hexyl-2-methylbutanoate-fema-3499.html
32511,"4‑Acetoxy‑2,5‑Dimethyl‑3(2H)‑Furanone",1 g,4166-20-5,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32511-4-acetoxy-25-dimethyl-32h-furanone-fema-3797.html
32433,Furfuryl Methyl Sulfide,1 g,1438-91-1,,278.88,278.8800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32433-furfuryl-methyl-sulfide-fema-3160-.html
3321,1‑Hexanol,1 g,111-27-3,,220.13,220.1300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3321-hexanol.html
33828,"2,6‑Dimethylpyrazine",1 g,108-50-9,,304.31,304.3100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/33828-26-dimethylpyrazine-fema-3273.html
32512,"3,5‑Dimethyl‑1,2‑cyclopentanedione",1 g,13494-07-0,,2019.00,2019.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32512-35-dimethyl-12-cyclopentanedione-fema-3269.html
3582,Potato Butyraldehyde (Methional),1 g,16630-52-7,,1422.00,1422.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/3582-potato-butyraldehydefema-3374.html
3322,Isobutyl Acetate,1 g,110-19-0,,36.28,36.2800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3322-isobutyl-acetate-fema-2175.html
32513,"2,5‑Dimethyl‑4‑methoxy‑3(2H)furanone",1 g,4077-47-8,,877.38,877.3800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32513-25-dimethyl-4-methoxy-32hfuranone-fema-3664.html
32397,2,1 g,2847-30-5,,358.68,358.6800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32397-2-methyl-35-6-methoxy-pyrazine-fema-3183.html
3801,"Ivy Carbaldehyde (mixture of 2,4",1 g,,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/3801-ivy-carbaldehyde-mixture-of-24--35-and-36-dimethyl-3-cyclohexenylcarbaldehyde.html
3323,Ethyl Formate,1 g,109-94-4,,42.47,42.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3323-ethyl-formate-fema-2434.html
253058,WhiteCare สารสกัดขมิ้น 3X Curcumin (กระจายในน้ำได้),1 g,,,74.75,74.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/253058-whitecare™-turmeric-extract-3x-curcumin-water-dispersible.html
32402,2,1 g,3149-28-8,,358.68,358.6800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32402-2-methoxy-pyrazine-fema-3302.html
3324,Butyl Butyrate,1 g,109-21-7,,62.42,62.4200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3324-butyl-butyrate-fema-2186.html
32408,2,1 g,93905-03-4,,1226.50,1226.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32408-2-methoxy-3-isopropyl-pyrazine-fema-3358.html
3325,Geranyl Isovalerate,1 g,109-20-6,,97.33,97.3300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3325-geranyl-isovalerate-fema-2518.html
32518,Ethyl Dehydrocyclogeranate,1 g,35044-57-6,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32518-ethyl-dehydrocyclogeranate-.html
32497,Benzyl Methyl Sulfide,1 g,766-92-7,,927.25,927.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32497-benzyl-methyl-sulfide-fema-3597.html
3326,Butyl Isovalerate,1 g,109-19-3,,54.74,54.7400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3326-butyl-isovalerate-fema-2218.html
3632,2‑Octenal,1 g,2548-87-0,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/3632-2-octenal-fema-3215.html
33650,Furfuryl Acetate,1 g,623-17-6,,73.39,73.3900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/33650-furan-2-ylmethyl-acetate-fema-2490.html
33634,Butyl Hexanoate,1 g,626-82-4,,49.45,49.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33634-4-223-trimethylcyclopentylbutanoic-acid-fema-4529-.html
33636,(Z)‑3‑Hexenyl 2‑Methylbutanoate,1 g,53398-85-9,,246.96,246.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33636-z-hex-3-enyl-2-methylbutanoate-fema-3497.html
32459,Dibutyl Sulfide,1 g,544-40-1,,139.23,139.2300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32459-dibutyl-sulfide-fema-2215.html
3329,Berry Hexanoate (Berryflor),1 g,104986-28-9,,467.98,467.9800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3329-berry-hexanoate-berryflor.html
33637,Hexyl Benzoate,1 g,6789-88-4,,47.96,47.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33637-hexyl-benzoate-fema-3691.html
32449,N,1 g,39741-41-8,,625.01,625.0100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32449-n-ethyl-2-acetyl-pyrrole-fema-3147.html
3330,Cassiffix,1 g,139539-66-5,,907.34,907.3400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3330-cassiffix.html
33638,Ethylhexyl Salicylate,1 g,118-60-5,,38.98,38.9800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33638-2-ethylhexyl-2-hydroxybenzoate.html
32416,"4,5",1 g,3581-91-7,,528.25,528.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32416-45-dimethyl-thiazole-fema-3274.html
3331,Tuberose Acetate (Cyclopidene),1 g,40203-73-4,,646.19,646.1900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3331-tuberose-acetate-cyclopidene.html
33641,Methyl 3‑Methylthiopropionate,1 g,13532-18-8,,64.41,64.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33641-methyl-3-methyl-thio-propionate-fema-2720.html
32417,"2,4,5",1 g,13623-11-5,,528.25,528.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32417-245-trimethyl-thiazole-fema-3325-.html
3332,Fig Crotonate (Datilat),1 g,68039-69-0,,401.88,401.8800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3332-fig-crotonate-datilat.html
33645,4‑Methyl‑5‑pentyloxolan‑2‑one,1 g,3239-35-8,,3202.05,3202.0500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33645-4-methyl-5-pentyloxolan-2-one.html
32421,4,7 g,1759-28-0,,628.00,89.7143,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32421-4-methyl-5-vinyl-thiazole-fema-3313-.html
3333,Paradisamide,1 g,406488-30-0,,450.87,450.8700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3333-paradisamide.html
33646,Isoamyl Propionate,1 g,105-68-0,,38.98,38.9800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33646-3-methylbutyl-propanoate-fema-2082.html
32420,4,1 g,656-53-1,,328.75,328.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32420-4-methyl-5-thiozoleethanol-acetate-fema-3205-.html
33651,4‑Methylpent‑4‑en‑2‑yl Isobutyrate,1 g,80118-06-5,,359.18,359.1800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33651-4-methylpent-4-en-2-yl-2-methylpropanoate.html
32414,2,1 g,15679-12-6,,288.85,288.8500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32414-2-ethyl-4-methyl-thiazole-fema-3680-.html
3335,Pharaone 10%,1 g,313973-37-4,,204.64,204.6400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3335-pineapple-heptadienone-pharaone.html
33652,2‑Methylbutyl 2‑Methylbutanoate,1 g,2445-78-5,,67.41,67.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33652-2-methylbutyl-2-methylbutanoate-fema-3359.html
32411,5,1 g,13708-12-8,,827.50,827.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32411-5-methyl-quinoxaline-fema-3203.html
3336,Fleuramone,1 g,137-03-1,,448.68,448.6800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3336-fleuramone.html
32407,2,1 g,13925-06-9,,777.63,777.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32407-2-isobutyl-3-methyl-pyrazine-fema-3133.html
3337,Nectarate,1 g,113889-23-9,,328.98,328.9800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3337-fruity-butanate-nectarate.html
33654,Methyl Myristate,1 g,124-10-7,,47.96,47.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33654-methyl-myristate-fema-2722.html
32405,2,1 g,13360-64-0,,328.75,328.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32405-2-methyl-5-ethyl-pyrazine-fema-3154.html
3338,Ethyl 10‑undecenoate,7 g,692-86-4,,599.92,85.7029,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3338-ethyl-10-undecenoate.html
33660,Propyl Propanoate,1 g,106-36-5,,65.91,65.9100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33660-propyl-propanoate-fema-2958.html
32401,2,1 g,13925-00-3,,378.63,378.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32401-2-ethyl-pyrazine-fema-3281.html
33661,(E)‑2‑Hexen‑1‑yl Acetate,1 g,2497-18-9,,106.31,106.3100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33661-e-2-hexen-1-yl-acetate-fema-2564.html
32398,2,1 g,32737-14-7,,8992.54,8992.5400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32398-2-methyl-35-6-ethoxy-pyrazine-fema-3569.html
33677,Ethyl trans‑2‑Butenoate,1 g,623-70-1,,222.02,222.0200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/33677-ethyl-trans-2-butenoate-fema-3486.html
33662,Iris pallida Tincture,1 g,8002-73-1,,3621.00,3621.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33662-iris-pallida-rhizome-tincture-fema-2829.html
33663,Propyl Acetate,1 g,109-60-4,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33663-propyl-acetate-fema-2925.html
32471,Methyl thiobutyrate (FEMA 3310),1 g,2432-51-1,,428.50,428.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32471-methyl-thiobutyrate-fema-3310.html
33665,Ethyl 4‑Oxopentanoate,1 g,539-88-8,,49.45,49.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33665-ethyl-4-oxopentanoate-fema-2442.html
32406,2,1 g,54300-08-2,,4917.25,4917.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32406-2-acetyl-356-dimethyl-pyrazine-fema-3327.html
3862,Fructalate,1 g,72903-27-6,,66.41,66.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3862-raspberry-dicarboxylate-fructalate.html
33666,S‑Methyl Butanethioate,1 g,2432-51-1,,277.88,277.8800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33666-s-methyl-butanethioate-fema-3310.html
32404,2,1 g,21948-70-9,,408.55,408.5500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32404-2-acetyl-3-methyl-pyrazine-fema-3964.html
3984,"Pear Valerate, Peranat",1 g,90397-38-9,,156.16,156.1600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3984-pear-valerate-peranat.html
33667,Ethyl 3‑Hydroxyhexanoate,1 g,2432-51-1,,269.40,269.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33667-ethyl-3-hydroxyhexanoate-fema-3545.html
32390,2,1 g,38028-67-0,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32390-2-ethoxypyrazine.html
3873,Allyl Phenoxyacetate,1 g,7493-74-5,,59.43,59.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3873-allyl-phenoxyacetate-pineapple-ether-fema-2038.html
33668,(Z)‑3‑Hexen‑1‑yl Lactate,1 g,61931-81-5,,160.17,160.1700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33668-z-3-hexen-1-yl-lactate-fema-3690.html
32413,2,1 g,24295-03-2,,328.75,328.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32413-2-acetyl-thiazole-fema-3328-.html
33669,5‑Methyl‑2(3H)‑Furanone,1 g,591-12-8,,142.22,142.2200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33669-5-methyl-3h-furan-2-one-fema-3293.html
3544,Floral Undecenone,1 g,1322-58-3,,329.50,329.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3544-floral-undecenone-tetrameran.html
33670,Trimethyl Norbornyl Acetate,1 g,13851-11-1,,50.95,50.9500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33670-133-trimethylbicyclo-221-hept-2-yl-acetate-fema-3390.html
32399,2,1 g,2882-20-4,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32399-2-methyl-35-6-methylthio-pyrazine-fema-3208.html
7973,"Apple Crotonate, Frutinat",1 g,35206-51-0,,129.75,129.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/7973-apple-crotonate-frutinat.html
33671,(Z)‑3‑Hexenyl 2‑Methylbutanoate,1 g,53398-85-9,,152.69,152.6900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33671--z-hex-3-enyl-2-methylbutanoate-fema-3497.html
32498,Methyl 3‑Methylthiopropionate,1 g,13532-18-8,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32498-methyl-3-methylthiopropionate-fema-2720.html
3508,Heptyl Acetate,1 g,112-06-1,,89.35,89.3500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3508-heptyl-acetate-fema-2547.html
3741,Isobutyl Butyrate,1 g,539-90-2,,49.09,49.0900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3741-isobutyl-butyrate-fema-2187.html
33673,p‑Menth‑3‑yl Isovalerate,1 g,16409-46-4,,1525.75,1525.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33673-p-menth-3-yl-isovalerate-fema-2669.html
32478,Methyl Allyl Sulfide,1 g,10152-76-8,,628.00,628.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32478-methyl-allyl-sulfide-.html
3563,Citronellyl Butyrate,1 g,141-16-2,,67.06,67.0600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3563-citronellyl-butyrate-fema-2312.html
33674,Hexyl Isobutyrate,1 g,2349-07-7,,49.45,49.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33674-hexyl-2-methylpropanoate-fema-3172.html
32475,Methyl Furfuryl Disulfide (FEMA,1 g,57500-00-2,,229.00,229.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32475-methyl-furfuryl-disulfide-fema-3362.html
3458,Isoamyl Isobutyrate,1 g,2050-01-3,,69.40,69.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3458-isoamyl-isobutyrate-fema-3507.html
33675,L‑Menthyl Lactate,1 g,59259-38-0,,70.40,70.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33675-laevo-menthyl-lactate-fema-3748.html
32494,Propyl Thioacetate,1 g,2307-10-0,,328.75,328.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32494-propyl-thioacetate-fema-3385.html
3740,Ethyl Valerate,1 g,539-82-2,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3740-ethyl-valerate-fema-2462.html
33676,Pentyl Salicylate,1 g,2050-08-0,,38.98,38.9800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33676-pentyl-2-hydroxybenzoate-fema-2026.html
32486,"2,5‑Dimethyl‑1,4‑dithiane‑2,5‑diol",1 g,55704-78-4,,628.00,628.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32486-25-dimethyl-14-dithiane-25-diol-fema-3450.html
3498,Isobutyl Hexanoate,1 g,105-79-3,,48.34,48.3400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3498-isobutyl-hexanoate-fema-2202.html
33678,5‑Hexyloxolan‑2‑one,1 g,706-14-9,,42.72,42.7200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33678-5-hexyloxolan-2-one-fema-2360.html
32434,Coffee Furanone,1 g,3188-00-9,,179.13,179.1300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32434-2-methyltetrahydrofuran-3-one-fema-3373-.html
3477,Benzyl Isovalerate,1 g,103-38-8,,274.41,274.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3477-benzyl-isovalerate-fema-2152.html
33681,(S)‑Dihydroactinidiolide,1 g,17092-92-1,,9150.00,9150.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33681-s-dihydroactinidiolide-fema-4020.html
32415,"2,4",1 g,38205-60-6,,229.00,229.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32415-24-dimethyl-5-acetyl-thiazole-fema-3267-.html
3742,Amyl Hexanoate,1 g,540-07-8,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3742-amyl-hexanoate-fema-2074.html
33684,5‑Octyloxolan‑2‑one,1 g,2305-05-7,,55.44,55.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33684-5-octyloxolan-2-one-fema-2400.html
32479,2,1 g,79-42-5,,288.85,288.8500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32479-2-mercaptopropionic-acid-2-thiolpropionic-acid-fema-3180.html
9235,2,1 g,107-87-9,,761.25,761.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/9235-2-pentanone-methyl-propyl-ketone-fema-2842.html
33685,5‑Ethyloxolan‑2‑one,1 g,695-06-7,,59.93,59.9300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33685-5-ethyloxolan-2-one-fema-2556.html
32438,2,1 g,57124-87-5,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32438-2-methyl-3-tetrahydrofuranthiol-fema-3787.html
3460,Hexyl Isobutyrate,1 g,2349-07-7,,47.96,47.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3460-hexyl-isobutyrate-fema-3172.html
33686,"(6R)‑6‑Pentyl‑5,6‑Dihydropyran‑2‑one",1 g,51154-96-2,,1451.44,1451.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33686-6r-6-pentyl-56-dihydropyran-2-one-fema-3744.html
32412,2,1 g,5049-61-6,,258.93,258.9300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32412-2-amino-pyrazine.html
32418,2,1 g,15679-19-3,,628.00,628.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32418-2-ethoxy-thiazole-fema-3340-.html
31714,2,1 g,624-41-9,,376.13,376.1300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/31714-2-methyl-butyl-acetate.html
33688,Ethyl 2‑Ethylhexanoate,1 g,2983-37-1,,2523.25,2523.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33688-ethyl-2-ethylhexanoate-fema-4345.html
32409,2,1 g,72797-16-1,,23571.00,23571.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32409-2-ethoxy-3-isopropyl-pyrazine-fema-4632.html
31959,Citronellyl Isobutyrate (FEMA,1 g,97-89-2,,67.06,67.0600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/31959-citronellyl-isobutyrate-fema-2313.html
33690,Fruity carboxylate,1 g,80623-07-0,,92.84,92.8400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33690-fruity-carboxylate-.html
32422,2,1 g,14542-13-3,,388.60,388.6000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32422-2-methoxy-thiazole.html
32369,2,1 g,2445-78-5,,82.37,82.3700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32369-2-methylbutyl-2-methylbutyrate-fema-3359.html
33691,2‑methylbutyl 2‑methylpropanoate (FEMA‑3507),1 g,2445-69-4,,44.21,44.2100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33691-2-methylbutyl-2-methylpropanoate-fema-3507.html
